"","Retailer_country","Order_method_type","Retailer_type","Product_line","Product_type","Product","Year","Quarter","Revenue","Quantity","Gross_margin","pred"
"24419","United Kingdom","Web","Outdoors Shop","Personal Accessories","Knives","Max Gizmo",2012,"Q3 2012",8938.8,234,0.53888106,8598.70412960629
"24449","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Extreme",2012,"Q3 2012",8798.53,61,0.49735922,8591.97150656252
"24521","United Kingdom","Web","Sports Store","Personal Accessories","Eyewear","Hawk Eye",2012,"Q3 2012",8829,218,0.43630989,8598.08145926699
"24641","Belgium","Web","Department Store","Personal Accessories","Binoculars","Seeker Mini",2012,"Q3 2012",8847.3,110,0.50267313,8593.87843447665
"24681","Belgium","Web","Warehouse Store","Camping Equipment","Lanterns","EverGlow Single",2012,"Q3 2012",8767.15,259,0.46706056,8599.67705201146
"24699","Belgium","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2012,"Q3 2012",8495.01,219,0.42768755,8598.12037616319
"24733","Belgium","Web","Outdoors Shop","Personal Accessories","Binoculars","Seeker Extreme",2012,"Q3 2012",8757.21,51,0.45186652,8591.58233760045
"24750","Belgium","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2012,"Q3 2012",8245.6,78,0.52995294,8592.63309379804
"24764","Belgium","Web","Eyewear Store","Personal Accessories","Binoculars","Opera Vision",2012,"Q3 2012",8910,81,0.54186644,8592.74984448666
"24902","Belgium","Sales visit","Outdoors Shop","Personal Accessories","Binoculars","Seeker Extreme",2012,"Q3 2012",8757.21,51,0.45186652,8591.58233760045
"24965","Austria","Telephone","Outdoors Shop","Camping Equipment","Cooking Gear","TrailChef Utensils",2012,"Q3 2012",8391.6,444,0.47089947,8524.09881570468
"25090","Austria","Web","Department Store","Personal Accessories","Eyewear","Hawk Eye",2012,"Q3 2012",8221.5,203,0.39135802,8597.49770582389
"25115","Austria","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2012,"Q3 2012",8847.3,110,0.50267313,8593.87843447665
"25132","Austria","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Carabiner",2012,"Q3 2012",8208,2160,0.48421053,8673.65807170055
"25134","Austria","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Pulley",2012,"Q3 2012",8698.96,236,0.50217037,8598.78196339871
"25267","Austria","Sales visit","Warehouse Store","Camping Equipment","Lanterns","EverGlow Single",2012,"Q3 2012",8360.95,247,0.46706056,8599.21004925698
"25273","Austria","Sales visit","Sports Store","Camping Equipment","Lanterns","Firefly Extreme",2012,"Q3 2012",8788.5,175,0.44006372,8596.40803273009
"25284","Italy","Fax","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Rechargeable Battery",2012,"Q3 2012",8310.96,1071,0.59407216,8631.27757173137
"25556","Italy","Web","Eyewear Store","Personal Accessories","Eyewear","Fairway",2012,"Q3 2012",8463,420,0.3955335,8605.94267230076
"25562","Italy","Web","Eyewear Store","Personal Accessories","Eyewear","Retro",2012,"Q3 2012",8457.75,135,0.44469274,8594.85135688182
"25755","Spain","Web","Department Store","Personal Accessories","Eyewear","Fairway",2012,"Q3 2012",8402.55,417,0.39801489,8605.82592161214
"25762","Spain","Web","Department Store","Personal Accessories","Knives","Bear Survival Edge",2012,"Q3 2012",8848.5,102,0.48126801,8593.567099307
"25826","Spain","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2012,"Q3 2012",8802.36,499,0.51643991,8609.01710710109
"25931","Spain","Web","Sports Store","Personal Accessories","Knives","Bear Edge",2012,"Q3 2012",8921.1,227,0.40127226,8598.43171133285
"26006","United States","Fax","Outdoors Shop","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8281.86,1423,0.5257732,8644.97631919616
"26087","United States","Telephone","Warehouse Store","Outdoor Protection","Sunscreen","Sun Shelter Stick",2012,"Q4 2012",8846.4,1843,0.59166667,8661.32141560301
"26113","United States","Telephone","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2012,"Q4 2012",8764.14,271,0.51422387,8600.14405476595
"26120","United States","Telephone","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2012,"Q4 2012",8747.46,501,0.51145475,8609.0949408935
"26125","United States","Telephone","Outdoors Shop","Personal Accessories","Watches","Venue",2012,"Q4 2012",8614,118,0.41178082,8594.18976964631
"26166","United States","Telephone","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2012,"Q4 2012",8354.39,583,0.52896022,8612.28612638246
"26176","United States","Telephone","Sports Store","Personal Accessories","Eyewear","Bella",2012,"Q4 2012",8257.5,122,0.44630336,8594.34543723114
"26213","United States","Web","Golf Shop","Personal Accessories","Knives","Max Gizmo",2012,"Q4 2012",8251.2,216,0.53895676,8598.00362547457
"26651","United States","Sales visit","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pad",2012,"Q4 2012",8595.74,218,0.51382196,8598.08145926699
"26802","Canada","E-mail","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8326.6,527,0.52531646,8610.10678019488
"26877","Canada","E-mail","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2012,"Q4 2012",8761.75,101,0.48126801,8593.52818241079
"26957","Canada","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2012,"Q4 2012",8523.02,209,0.50956351,8597.73120720113
"27053","Canada","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8958.6,567,0.52531646,8611.66345604315
"27073","Canada","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2012,"Q4 2012",8507.88,484,0.51474163,8608.43335365799
"27094","Canada","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2012,"Q4 2012",8842.5,131,0.44711111,8594.695689297
"27108","Canada","Web","Outdoors Shop","Personal Accessories","Knives","Bear Edge",2012,"Q4 2012",8331.6,212,0.40127226,8597.84795788975
"27149","Canada","Web","Eyewear Store","Personal Accessories","Eyewear","Trendi",2012,"Q4 2012",8953.4,178,0.39050863,8596.52478341872
"27246","Canada","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2012,"Q4 2012",8663.71,697,0.51729686,8510.77926965887
"27275","Mexico","Web","Golf Shop","Personal Accessories","Watches","Lux",2012,"Q4 2012",8812.4,51,0.47226635,8591.58233760045
"27332","Mexico","Web","Department Store","Personal Accessories","Watches","Legend",2012,"Q4 2012",8840,34,0.41530769,8590.92075036494
"27341","Mexico","Web","Department Store","Personal Accessories","Eyewear","Maximus",2012,"Q4 2012",8925,105,0.52341176,8593.68384999562
"27509","Mexico","Sales visit","Department Store","Personal Accessories","Eyewear","Polar Sun",2012,"Q4 2012",8674.91,144,0.56592057,8595.20160894769
"27585","Mexico","Sales visit","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8437.2,534,0.52531646,8610.37919846833
"27621","Mexico","Sales visit","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2012,"Q4 2012",8203.8,660,0.51729686,8509.33934449921
"27629","Brazil","Web","Golf Shop","Personal Accessories","Watches","Kodiak",2012,"Q4 2012",8300.7,69,0.4325852,8592.28284173218
"27686","Brazil","Web","Department Store","Personal Accessories","Eyewear","Bella",2012,"Q4 2012",8925,119,0.41746667,8594.22868654252
"27815","Brazil","Web","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2012,"Q4 2012",8639.92,116,0.43228641,8594.11193585389
"27816","Brazil","Web","Outdoors Shop","Personal Accessories","Knives","Max Gizmo",2012,"Q4 2012",8709.6,228,0.53866079,8598.47062822906
"27897","Brazil","Web","Sports Store","Personal Accessories","Binoculars","Seeker Extreme",2012,"Q4 2012",8757.21,51,0.45186652,8591.58233760045
"27980","Japan","E-mail","Department Store","Outdoor Protection","Sunscreen","Sun Shelter Stick",2012,"Q4 2012",8997.35,1847,0.59764597,8661.47708318783
"28003","Japan","E-mail","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8516.2,539,0.52531646,8610.57378294936
"28012","Japan","Web","Golf Shop","Personal Accessories","Watches","Mountain Man Combination",2012,"Q4 2012",8936.58,94,0.52666456,8593.25576413735
"28098","Japan","Web","Department Store","Personal Accessories","Watches","Venue",2012,"Q4 2012",8468,116,0.41178082,8594.11193585389
"28381","Singapore","Fax","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2012,"Q4 2012",8969.22,117,0.49126011,8594.1508527501
"28623","Singapore","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2012,"Q4 2012",8290.8,470,0.51643991,8607.8885171111
"28679","Singapore","Special","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2012,"Q4 2012",8497.69,593,0.52896022,8434.83547066759
"28771","Korea","Web","Department Store","Camping Equipment","Lanterns","EverGlow Double",2012,"Q4 2012",8425.5,166,0.43356477,8596.05778066423
"28945","Korea","Web","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2012,"Q4 2012",8588.25,99,0.48126801,8593.45034861838
"28973","Korea","Special","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2012,"Q4 2012",8698.31,607,0.52896022,8435.38030721449
"29062","China","Web","Department Store","Personal Accessories","Eyewear","Retro",2012,"Q4 2012",8771,140,0.44213887,8595.04594136286
"29346","Australia","Telephone","Department Store","Camping Equipment","Lanterns","EverGlow Single",2012,"Q4 2012",8801,260,0.46706056,8599.71596890767
"29380","Australia","Telephone","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pad",2012,"Q4 2012",8714.03,221,0.51382196,8598.19820995561
"29398","Australia","Telephone","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Belay",2012,"Q4 2012",8883,135,0.47613982,8594.85135688182
"29507","Australia","Web","Department Store","Personal Accessories","Knives","Max Gizmo",2012,"Q4 2012",8251.2,216,0.53734487,8598.00362547457
"29559","Australia","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2012,"Q4 2012",8842.5,131,0.44711111,8594.695689297
"29579","Australia","Web","Eyewear Store","Personal Accessories","Watches","Zodiak",2012,"Q4 2012",8848,79,0.41785714,8592.67201069424
"29580","Australia","Web","Eyewear Store","Personal Accessories","Watches","Kodiak",2012,"Q4 2012",8970,69,0.47969231,8592.28284173218
"29646","Australia","Sales visit","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2012,"Q4 2012",8339.85,215,0.42768755,8597.96470857837
"29667","Australia","Sales visit","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2012,"Q4 2012",8742.8,82,0.53395022,8592.78876138286
"29840","Netherlands","Web","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8784.8,556,0.52531646,8611.23537018488
"29846","Netherlands","Web","Direct Marketing","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8276.04,1422,0.5257732,8644.93740229995
"29848","Netherlands","Web","Warehouse Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2012,"Q4 2012",8334.9,686,0.45514403,8533.51670458672
"29898","Netherlands","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Carabiner",2012,"Q4 2012",8671.6,2282,0.48421053,8678.40593303778
"29971","Netherlands","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2012,"Q4 2012",8910,220,0.43358025,8598.1592930594
"30003","Netherlands","Web","Sports Store","Personal Accessories","Watches","Mountain Man Combination",2012,"Q4 2012",8404.38,88,0.52881712,8593.02226276011
"30030","Netherlands","Web","Sports Store","Personal Accessories","Knives","Bear Edge",2012,"Q4 2012",8960.4,228,0.40127226,8598.47062822906
"30095","Sweden","Telephone","Outdoors Shop","Personal Accessories","Binoculars","Seeker Extreme",2012,"Q4 2012",8242.08,48,0.45186652,8591.46558691183
"30180","Sweden","Web","Department Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2012,"Q4 2012",8413.2,684,0.51219512,8510.27335000818
"30288","Sweden","Web","Sports Store","Personal Accessories","Watches","Mountain Man Combination",2012,"Q4 2012",8452.4,88,0.53149401,8593.02226276011
"30292","Sweden","Web","Sports Store","Personal Accessories","Watches","Lux",2012,"Q4 2012",8694.4,52,0.47488038,8591.62125449666
"30300","Sweden","Web","Sports Store","Personal Accessories","Eyewear","Bella",2012,"Q4 2012",8910,132,0.44704377,8594.7346061932
"30307","Sweden","Web","Sports Store","Personal Accessories","Eyewear","Trendi",2012,"Q4 2012",8299.5,165,0.39264414,8596.01886376803
"30350","Denmark","Web","Golf Shop","Personal Accessories","Eyewear","Maximus",2012,"Q4 2012",8800,110,0.4860625,8593.87843447665
"30356","Denmark","Web","Golf Shop","Personal Accessories","Binoculars","Ranger Vision",2012,"Q4 2012",8960,56,0.43770647,8591.77692208149
"30463","Denmark","Web","Outdoors Shop","Personal Accessories","Eyewear","Fairway",2012,"Q4 2012",8301.8,412,0.39635742,8605.6313371311
"30650","Finland","Web","Direct Marketing","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8835.84,1534,0.52083333,8649.29609467511
"30652","Finland","Web","Warehouse Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2012,"Q4 2012",8881.65,731,0.45514403,8535.26796491603
"30771","Finland","Web","Eyewear Store","Personal Accessories","Binoculars","Opera Vision",2012,"Q4 2012",8800,80,0.54272727,8592.71092759045
"30772","Finland","Web","Eyewear Store","Personal Accessories","Binoculars","Ranger Vision",2012,"Q4 2012",8800,55,0.5340625,8591.73800518528
"30892","Finland","Sales visit","Outdoors Shop","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8473.92,1456,0.5257732,8646.26057677098
"30928","France","Fax","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2012,"Q4 2012",8501.5,98,0.48126801,8593.41143172217
"30947","France","Fax","Sports Store","Personal Accessories","Eyewear","Polar Sun",2012,"Q4 2012",8935.69,150,0.56102998,8595.43511032492
"30951","France","Fax","Sports Store","Personal Accessories","Binoculars","Seeker Mini",2012,"Q4 2012",8364.72,104,0.50267313,8593.64493309941
"30973","France","Telephone","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8852.24,566,0.52046036,8611.62453914695
"31020","France","Telephone","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2012,"Q4 2012",8753.46,222,0.51382196,8598.23712685181
"31028","France","Telephone","Warehouse Store","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8671.8,1490,0.5257732,8647.58375124201
"31207","France","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2012,"Q4 2012",8441.92,248,0.54112808,8599.24896615319
"31393","France","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2012,"Q4 2012",8314.8,676,0.51219512,8509.96201483852
"31417","France","Sales visit","Department Store","Camping Equipment","Lanterns","EverGlow Single",2012,"Q4 2012",8327.1,246,0.46706056,8599.17113236078
"31421","France","Sales visit","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2012,"Q4 2012",8533.61,109,0.50185209,8593.83951758045
"31456","Germany","Mail","Warehouse Store","Outdoor Protection","Sunscreen","Sun Shelter Stick",2012,"Q4 2012",8227.75,1724,0.58931178,8656.6903049544
"31485","Germany","E-mail","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2012,"Q4 2012",8815.9,115,0.49126011,8594.07301895769
"31529","Germany","E-mail","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2012,"Q4 2012",8320.25,575,0.53351762,8611.97479121281
"31640","Germany","Web","Department Store","Personal Accessories","Binoculars","Opera Vision",2012,"Q4 2012",8910,81,0.54163636,8592.74984448666
"31676","Germany","Web","Warehouse Store","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8719.44,1546,0.5106383,8649.76309742959
"31793","Germany","Web","Eyewear Store","Personal Accessories","Eyewear","Trendi",2012,"Q4 2012",8651.6,172,0.39228351,8596.29128204147
"31795","Germany","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2012,"Q4 2012",8343,206,0.40195373,8597.61445651251
"31868","Germany","Web","Sports Store","Personal Accessories","Binoculars","Seeker Extreme",2012,"Q4 2012",8928.92,52,0.45186652,8591.62125449666
"31935","Germany","Sales visit","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2012,"Q4 2012",8588.25,99,0.48126801,8593.45034861838
"31947","Switzerland","Web","Golf Shop","Personal Accessories","Eyewear","Trendi",2012,"Q4 2012",8651.6,172,0.39154838,8596.29128204147
"32134","Switzerland","Web","Outdoors Shop","Personal Accessories","Eyewear","Hawk Eye",2012,"Q4 2012",8343,206,0.39061728,8597.61445651251
"32146","Switzerland","Web","Eyewear Store","Personal Accessories","Watches","TX",2012,"Q4 2012",8836,47,0.45099366,8591.42667001563
"32243","Switzerland","Sales visit","Sports Store","Personal Accessories","Navigation","Glacier Deluxe",2012,"Q4 2012",8232.4,88,0.39893105,8593.02226276011
"32268","United Kingdom","Fax","Outdoors Shop","Personal Accessories","Eyewear","Retro",2012,"Q4 2012",8332.45,133,0.44405427,8594.77352308941
"32383","United Kingdom","Web","Department Store","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8766.72,1522,0.52083333,8648.82909192063
"32446","United Kingdom","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2012,"Q4 2012",8816.36,259,0.54112808,8599.67705201146
"32454","United Kingdom","Web","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2012,"Q4 2012",8547,259,0.52393939,8599.67705201146
"32533","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Maximus",2012,"Q4 2012",8240,103,0.485875,8593.60601620321
"32536","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2012,"Q4 2012",8788.5,217,0.39061728,8598.04254237078
"32612","United Kingdom","Web","Sports Store","Personal Accessories","Binoculars","Opera Vision",2012,"Q4 2012",8910,81,0.54163636,8592.74984448666
"32624","United Kingdom","Web","Sports Store","Outdoor Protection","Sunscreen","Sun Shelter Stick",2012,"Q4 2012",8876.05,1824,0.59722624,8660.58199457508
"32755","Belgium","Web","Golf Shop","Golf Equipment","Golf Accessories","Course Pro Umbrella",2012,"Q4 2012",8228.66,662,0.51729686,8509.41717829163
"32784","Belgium","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2012,"Q4 2012",8533.61,109,0.50185209,8593.83951758045
"32842","Belgium","Web","Warehouse Store","Outdoor Protection","Sunscreen","Sun Shield",2012,"Q4 2012",8807.04,1529,0.52083333,8649.10151019408
"32946","Belgium","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2012,"Q4 2012",8635.17,219,0.51382196,8598.12037616319
"33103","Austria","Telephone","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Belay",2012,"Q4 2012",8356.6,127,0.47613982,8594.54002171217
"33112","Austria","Telephone","Outdoors Shop","Mountaineering Equipment","Tools","Granite Grip",2012,"Q4 2012",8624,440,0.49540816,8606.72101022489
"33119","Austria","Telephone","Outdoors Shop","Personal Accessories","Eyewear","Polar Sun",2012,"Q4 2012",8564.76,139,0.57560399,8595.00702446665
"33350","Austria","Web","Sports Store","Personal Accessories","Watches","Mountain Man Extreme",2012,"Q4 2012",8366.21,29,0.59724774,8590.72616588391
"33382","Austria","Web","Sports Store","Personal Accessories","Binoculars","Seeker Mini",2012,"Q4 2012",8871.12,108,0.51302654,8593.80060068424
"33569","Italy","Web","Department Store","Personal Accessories","Binoculars","Ranger Vision",2012,"Q4 2012",8640,54,0.5340625,8591.69908828908
"33590","Italy","Web","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2012,"Q4 2012",8374,530,0.52531646,8610.2235308835
"33650","Italy","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Carabiner",2012,"Q4 2012",8888.2,2339,0.48421053,8680.62419612157
"33868","Spain","Web","Golf Shop","Personal Accessories","Knives","Bear Edge",2012,"Q4 2012",8253,210,0.40127226,8597.77012409733
"33879","Spain","Web","Department Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2012,"Q4 2012",8808.75,725,0.45514403,8535.03446353879
"33967","Spain","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2012,"Q4 2012",8855.64,612,0.53351762,8613.41471637246
"33974","Spain","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2012,"Q4 2012",8850.4,260,0.54112808,8599.71596890767
"33989","Spain","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2012,"Q4 2012",8431.92,478,0.51643991,8608.19985228075
"33998","Spain","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2012,"Q4 2012",8896.15,31,0.59511811,8590.80399967632
"34081","Spain","Web","Sports Store","Personal Accessories","Eyewear","Polar Ice",2012,"Q4 2012",8705.4,81,0.53765594,8592.74984448666
"34183","United States","Telephone","Outdoors Shop","Personal Accessories","Watches","Venue",2013,"Q1 2013",8614,118,0.41785001,8594.18976964631
"34226","United States","Web","Golf Shop","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8227.5,111,0.41873595,8593.91735137286
"34455","United States","Web","Outdoors Shop","Camping Equipment","Packs","Canyon Mule Carryall",2013,"Q1 2013",8519.26,122,0.41028211,8594.34543723114
"34465","United States","Web","Outdoors Shop","Camping Equipment","Lanterns","EverGlow Lamp",2013,"Q1 2013",8315.19,299,0.54009349,8601.23372785974
"34466","United States","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q1 2013",8253.6,240,0.5457982,8598.93763098354
"34538","United States","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q1 2013",8280.39,199,0.51934631,8597.34203823906
"34703","United States","Sales visit","Department Store","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q1 2013",8219.21,239,0.5457982,8598.89871408733
"34962","Canada","Web","Department Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q1 2013",8592.64,98,0.46395985,8593.41143172217
"35294","Canada","Sales visit","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q1 2013",8442,469,0.52611111,8607.84960021489
"35353","Mexico","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q1 2013",8599.17,111,0.49657932,8593.91735137286
"35520","Mexico","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q1 2013",8771.1,507,0.51156069,8609.32844227075
"35540","Mexico","Web","Sports Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8459.6,48,0.47510284,8591.46558691183
"35543","Mexico","Web","Sports Store","Personal Accessories","Watches","Kodiak",2013,"Q1 2013",8836.2,72,0.44811571,8592.3995924208
"35651","Mexico","Sales visit","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q1 2013",8524.95,483,0.52124646,8608.39443676178
"35760","Brazil","Web","Department Store","Personal Accessories","Eyewear","Trendi",2013,"Q1 2013",8701.9,173,0.39582505,8596.33019893768
"36059","Japan","Mail","Sports Store","Personal Accessories","Binoculars","Seeker Extreme",2013,"Q1 2013",8677,50,0.45764665,8591.54342070425
"36096","Japan","E-mail","Department Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q1 2013",8520.66,93,0.42152368,8593.21684724114
"36154","Japan","Web","Golf Shop","Personal Accessories","Binoculars","Seeker Mini",2013,"Q1 2013",8453.12,104,0.50787402,8593.64493309941
"36155","Japan","Web","Golf Shop","Personal Accessories","Binoculars","Opera Vision",2013,"Q1 2013",8250,75,0.54381818,8592.51634310942
"36173","Japan","Web","Golf Shop","Golf Equipment","Putters","Blue Steel Putter",2013,"Q1 2013",8253.75,93,0.53577465,8593.21684724114
"36340","Japan","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8240.56,68,0.51413011,8592.24392483597
"36554","Singapore","Fax","Outdoors Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8840.83,75,0.50049939,8592.51634310942
"36573","Singapore","Web","Golf Shop","Personal Accessories","Eyewear","Maximus",2013,"Q1 2013",8667,102,0.51896389,8593.567099307
"36577","Singapore","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2013,"Q1 2013",8645.7,138,0.44958766,8594.96810757044
"36605","Singapore","Web","Department Store","Camping Equipment","Tents","Star Peg",2013,"Q1 2013",8767.44,4428,0.49494949,8561.0457045641
"36758","Singapore","Web","Outdoors Shop","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q1 2013",8275.41,429,0.48159668,8523.51506226158
"36897","Korea","Web","Golf Shop","Personal Accessories","Eyewear","Dante",2013,"Q1 2013",8441.55,185,0.44444444,8596.79720169216
"36901","Korea","Web","Golf Shop","Personal Accessories","Eyewear","Trendi",2013,"Q1 2013",8249.2,164,0.39582505,8595.97994687182
"36967","Korea","Web","Department Store","Camping Equipment","Lanterns","EverGlow Double",2013,"Q1 2013",8656.9,166,0.44870566,8596.05778066423
"37106","Korea","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q1 2013",8489.65,481,0.52124646,8608.31660296937
"37112","Korea","Web","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q1 2013",8595.18,594,0.53351762,8612.71421224074
"37215","China","Web","Golf Shop","Personal Accessories","Knives","Max Gizmo",2013,"Q1 2013",8545.5,211,0.57808671,8597.80904099354
"37316","China","Web","Outdoors Shop","Camping Equipment","Lanterns","EverGlow Double",2013,"Q1 2013",8917.65,171,0.44870566,8596.25236514527
"37664","Australia","Web","Department Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q1 2013",8496.35,706,0.50143297,8511.12952172473
"37672","Australia","Web","Warehouse Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q1 2013",8267.28,518,0.53007519,8609.75652812902
"37679","Australia","Web","Warehouse Store","Personal Accessories","Knives","Bear Edge",2013,"Q1 2013",8418.52,212,0.40745404,8597.84795788975
"37719","Australia","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q1 2013",8731.38,252,0.54918466,8599.40463373802
"37946","Netherlands","Web","Department Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8694.4,52,0.47954545,8591.62125449666
"37952","Netherlands","Web","Department Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8619.95,73,0.50136138,8592.438509317
"37995","Netherlands","Web","Direct Marketing","Camping Equipment","Lanterns","Firefly Lite",2013,"Q1 2013",8609.65,595,0.53351762,8612.75312913694
"38015","Netherlands","Web","Warehouse Store","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q1 2013",8770.68,162,0.44052457,8595.90211307941
"38052","Netherlands","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q1 2013",8586,477,0.52611111,8608.16093538454
"38074","Netherlands","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8775,130,0.4517037,8594.65677240079
"38127","Netherlands","Web","Eyewear Store","Personal Accessories","Knives","Pocket Gizmo",2013,"Q1 2013",8901,690,0.5935423,8616.45023427659
"38254","Netherlands","Sales visit","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q1 2013",8831.58,114,0.49657932,8594.03410206148
