,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
36389,Japan,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,23219.6,181,0.47370411,25768.93705
36397,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,29018.22,648,0.3999053,54710.70243
36401,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,39183.7,779,0.39801167,40899.27472
36403,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,39406.5,973,0.40705544,47220.80255
36404,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,36963.5,590,0.44733994,35723.56254
36408,Japan,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,33840.3,195,0.45764665,28515.38407
36412,Japan,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,29684.88,324,0.42152368,27054.05361
36414,Japan,Web,Eyewear Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,35870.1,105,0.48343188,42531.23425
36422,Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,45993.42,319,0.4798169,35685.84649
36424,Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,17255.7,913,0.47089947,70034.67454
36432,Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,79713.48,315,0.40725207,64322.31759
36433,Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,81293.05,793,0.48738361,59362.82877
36439,Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,43518.86,98,0.46206679,53321.68115
36441,Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,17666.99,253,0.41028211,31869.31004
36445,Japan,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,15048,440,0.45204678,13788.15027
36460,Japan,Web,Sports Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,71220,661,0.42182224,55462.44446
36461,Japan,Web,Sports Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,86107.2,694,0.45665357,55433.83401
36466,Japan,Web,Sports Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,38910,530,0.42197019,34160.46486
36479,Japan,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,11357.06,286,0.40745404,33777.57827
36480,Japan,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,23059.84,263,0.46395985,21456.73795
36486,Japan,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,50642.58,699,0.44789543,57659.84423
36491,Japan,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,21180.44,62,0.48343188,40044.70293
36508,Japan,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,40488.8,80,0.4511865,44467.52943
36524,Japan,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q1 2013,83499.84,237,0.39449932,66621.95586
36525,Japan,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,51186.33,117,0.45397609,51481.28675
36527,Japan,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,31493.33,451,0.41028211,40379.8251
36538,Japan,Sales visit,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,9609.82,242,0.40745404,28294.12634
36557,Singapore,Fax,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,15344,175,0.46395985,13428.9284
36561,Singapore,Fax,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,67982.38,199,0.48343188,45027.81309
36562,Singapore,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,10512,144,0.42082192,15970.75506
36563,Singapore,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,33563,143,0.45623097,41014.66773
36564,Singapore,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,10076,57,0.47425169,23802.58442
36565,Singapore,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,15416,82,0.44940841,23715.32419
36566,Singapore,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,16127.2,60,0.44508284,33331.31155
36571,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q1 2013,15995.56,358,0.39382866,39675.38571
36572,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,15777.45,783,0.40233244,21806.78688
36576,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,17698.5,437,0.40081306,17960.21361
36577,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,8645.7,138,0.44958766,11320.38363
36578,Singapore,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,15430.4,93,0.49139361,24351.4136
36582,Singapore,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,75410.39,149,0.4511865,50191.85794
36590,Singapore,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,77563.2,500,0.41220373,58119.32877
36601,Singapore,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,30277.8,210,0.4798169,29382.77872
36608,Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,16703.82,63,0.43426115,49750.08751
36609,Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q1 2013,15101.69,383,0.49885874,10380.25344
36613,Singapore,Web,Department Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,29012.76,63,0.48128203,51297.7603
36619,Singapore,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,16552.8,484,0.45204678,16332.5079
36626,Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,21664.97,279,0.49776067,21403.35806
36628,Singapore,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q1 2013,23068,316,0.41764522,24182.56721
36630,Singapore,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q1 2013,18144.8,106,0.47125898,24901.76047
36632,Singapore,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,79988,424,0.45953068,41757.60902
36633,Singapore,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,20371.4,77,0.43474184,32580.04568
36634,Singapore,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,21703.4,199,0.41971028,28746.68931
36635,Singapore,Web,Department Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,40261.4,320,0.46493763,33806.79412
36638,Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,73499.75,625,0.49931802,49973.99558
36640,Singapore,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,20700,276,0.4148,19472.58216
36646,Singapore,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,53120,655,0.49842696,47650.7445
36647,Singapore,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,45018.5,895,0.39593078,47607.12667
36652,Singapore,Web,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,23309.77,587,0.40745404,51183.29753
36653,Singapore,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,12275.2,140,0.46395985,14344.10184
36659,Singapore,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,57033.72,812,0.43051234,64194.21725
36661,Singapore,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,66169.6,399,0.49168682,40311.95128
36672,Singapore,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,35655.36,48,0.45368999,60611.12168
36673,Singapore,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,42007.13,83,0.4511865,44641.00836
36714,Singapore,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,67755.72,269,0.40447832,61662.30734
36717,Singapore,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,18008.2,532,0.44638109,19108.17077
36721,Singapore,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,9609.82,242,0.40745404,31233.22063
36722,Singapore,Web,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,20339.64,222,0.42152368,21155.77001
36735,Singapore,Web,Equipment Rental Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,56029.15,587,0.44944997,47450.60894
36744,Singapore,Web,Equipment Rental Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,89974.2,102,0.48883347,63733.74241
36745,Singapore,Web,Equipment Rental Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,30415.2,46,0.48336358,19899.2639
36747,Singapore,Web,Equipment Rental Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,26941.2,157,0.46503497,36550.59136
36756,Singapore,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,70504.02,489,0.4798169,45516.31917
36758,Singapore,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,8275.41,429,0.48159668,42046.74057
36774,Singapore,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,17541.36,324,0.44052457,17225.94555
36776,Singapore,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,16210.8,474,0.45204678,15754.2448
36790,Singapore,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,38304,576,0.48165414,38233.71774
36792,Singapore,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q1 2013,25003.22,638,0.44628732,28972.09187
36807,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,61320,840,0.41665492,54483.55358
36813,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,55421,513,0.42140055,46904.1506
36814,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,45488.8,372,0.44994328,36813.76224
36820,Singapore,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2013,Q1 2013,25125,346,0.42579542,23520.42385
36827,Singapore,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,25753.6,512,0.39692082,25459.64999
36839,Singapore,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14017.86,153,0.42152368,17165.75463
36840,Singapore,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,42019.26,123,0.48343188,43572.10783
36855,Singapore,Special,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,15494.5,233,0.48165414,15460.19917
36859,Singapore,Special,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,18915.86,109,0.45764665,20603.22713
36870,Korea,Telephone,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,25068.97,359,0.41028211,37647.69587
36875,Korea,Telephone,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,11396.77,287,0.40745404,33484.20156
36877,Korea,Telephone,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,13536.12,78,0.45764665,21398.5028
36885,Korea,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,12472.67,161,0.49657932,18902.05791
36888,Korea,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,36904,163,0.46718188,44759.0852
36889,Korea,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,10533.6,63,0.47954545,26737.43355
36890,Korea,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,10528,56,0.44840426,24799.73141
36891,Korea,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,25546.4,97,0.4265556,38058.77629
36897,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q1 2013,8441.55,185,0.44444444,32259.32538
36901,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,8249.2,164,0.39582505,9658.298575
36903,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,16605,410,0.41639265,18986.79452
36904,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,26814.2,428,0.44990975,30677.90476
36906,Korea,Web,Golf Shop,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,14732.41,371,0.40745404,43015.01901
36909,Korea,Web,Golf Shop,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,21171.88,122,0.45764665,28616.26786
36913,Korea,Web,Golf Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,81305.56,238,0.48343188,54544.33787
36922,Korea,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,83508.15,165,0.4511865,53704.97018
36942,Korea,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,87517.26,607,0.4798169,54927.715
36944,Korea,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,9903.6,524,0.47089947,50128.13128
36965,Korea,Web,Department Store,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,20952.18,387,0.44052457,23456.89434
36966,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,18719.05,553,0.44638109,22910.41455
36967,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2013,Q1 2013,8656.9,166,0.44870566,9693.432068
36981,Korea,Web,Department Store,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,58919,886,0.48165414,58747.76507
36983,Korea,Web,Department Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q1 2013,27433,700,0.44628732,35145.21436
36998,Korea,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q1 2013,18396,252,0.41567297,23069.57466
37000,Korea,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q1 2013,36234.4,209,0.4741279,33445.76165
37002,Korea,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,44208,236,0.45299131,33474.15405
37003,Korea,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,53885.4,205,0.43752519,42569.70461
37004,Korea,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,41981.4,386,0.42091831,42148.10052
37005,Korea,Web,Department Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,58746.7,466,0.46402675,44837.32664
37008,Korea,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,55280.66,471,0.49833305,43656.63513
37011,Korea,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,10125,150,0.4510321,14774.35839
37016,Korea,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,46153.7,710,0.41697372,47381.87066
37018,Korea,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,31236.3,621,0.39806187,34350.60904
37020,Korea,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,14985,370,0.39624892,14939.42898
37023,Korea,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,18325.12,209,0.46395985,20922.00849
37029,Korea,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,38112.38,551,0.42171022,51689.44165
37030,Korea,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,51814.4,314,0.49799361,37984.60621
37031,Korea,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14567.58,159,0.42152368,20100.60376
37033,Korea,Web,Department Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,30745.8,90,0.48343188,44251.73087
37060,Korea,Web,Direct Marketing,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,45948.14,658,0.41028211,57876.8568
37072,Korea,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,70274.52,279,0.40447832,64828.46171
37074,Korea,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,21765.55,643,0.44638109,28114.78244
37079,Korea,Web,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,20522.88,224,0.42152368,23859.3139
37098,Korea,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,36477.54,253,0.4798169,34457.20131
37104,Korea,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,11401.02,43,0.43426115,51181.45259
37109,Korea,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,24014.76,84,0.41704852,46772.1613
37110,Korea,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,19802.36,43,0.48128203,52729.12538
37111,Korea,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,18923.93,271,0.41028211,35498.07489
37117,Korea,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,19328.35,571,0.44638109,23951.28813
37122,Korea,Web,Sports Store,Personal Accessories,Watches,Venue,2013,Q1 2013,25477,349,0.41948581,28678.72671
37123,Korea,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,68527,298,0.45621084,50831.3239
37124,Korea,Web,Sports Store,Personal Accessories,Watches,Lux,2013,Q1 2013,18559.6,109,0.47770211,27663.13067
37126,Korea,Web,Sports Store,Personal Accessories,Watches,TX,2013,Q1 2013,76748,403,0.45351436,43131.14779
37127,Korea,Web,Sports Store,Personal Accessories,Watches,Legend,2013,Q1 2013,31237.2,116,0.44470759,37423.16304
37140,Korea,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,28620.7,569,0.39920477,31343.64093
37142,Korea,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,38718,956,0.40685521,48825.64656
37146,Korea,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,13620.53,343,0.40745404,39661.5692
37147,Korea,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,15168.64,173,0.46395985,18840.26134
37151,Korea,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,28764.86,370,0.48548333,41222.87957
37166,Korea,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,45043.79,89,0.4511865,47575.85749
37168,Korea,Web,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,70087.2,106,0.48336358,25956.73377
37183,China,Fax,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,51623.22,102,0.4511865,44534.92709
37189,China,Fax,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,67953.6,396,0.46503497,49166.29826
37193,China,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,28543,391,0.41727499,30253.85359
37194,China,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,31491,138,0.46501286,40725.53619
37195,China,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,14212,85,0.47557557,25421.7211
37197,China,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,47876,256,0.45596792,33777.10211
37198,China,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,42814,162,0.43769982,39229.59515
37199,China,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,12522.8,113,0.41908998,25507.9398
37200,China,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,29700.5,246,0.44270164,31261.96033
37208,China,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,39766.9,614,0.42018287,40976.96678
37209,China,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,71919,881,0.49872593,62453.80366
37210,China,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,16347.5,325,0.39537789,16380.44319
37214,China,Web,Golf Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,12099.84,138,0.46395985,15962.76236
37223,China,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,68324.85,135,0.4511865,49382.28961
37235,China,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q1 2013,10877,149,0.41523214,14525.57347
37236,China,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,42945,184,0.46073582,41651.2333
37239,China,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,25368,136,0.44516477,25103.63179
37240,China,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,15941.8,59,0.44531483,31539.1721
37241,China,Web,Department Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,27527.3,226,0.44733192,28371.121
37242,China,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,12037.5,173,0.44066708,13516.47224
37247,China,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,15848.2,247,0.40686072,18020.39792
37250,China,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,10570.5,261,0.39561705,6048.469937
37251,China,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,24496.15,391,0.44603458,24216.12688
37264,China,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,10232.46,189,0.44052457,9419.393717
37265,China,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,29449.5,870,0.44638109,38653.4635
37270,China,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,14454.44,364,0.40745404,38288.03043
37271,China,Web,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,29684.88,324,0.42152368,27054.05361
37294,China,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,15384.6,814,0.47089947,64309.86987
37313,China,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,29993.56,554,0.44052457,30525.99681
37316,China,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Double,2013,Q1 2013,8917.65,171,0.44870566,7394.672344
37344,China,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,23241,300,0.49657932,22617.71056
37353,China,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,39951.2,376,0.42320731,38981.94615
37354,China,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,70738,571,0.45586389,48321.1979
37357,China,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,54985.09,470,0.4967072,41010.91755
37358,China,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Extreme,2013,Q1 2013,9823.53,69,0.4907635,10177.69364
37359,China,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2013,Q1 2013,16987.5,240,0.43459603,17390.835
37371,China,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,32441.6,370,0.46395985,27644.15311
37376,China,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,71980.55,978,0.45651985,73793.38468
37377,China,Web,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,30214.4,183,0.49625179,27821.46835
37378,China,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,40994.4,120,0.48343188,43398.6289
37389,China,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,30955.95,397,0.49983767,28226.86262
37390,China,Web,Eyewear Store,Personal Accessories,Watches,Venue,2013,Q1 2013,24966,342,0.41574621,25686.05127
37391,China,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,41353,176,0.44791333,41188.62282
37393,China,Web,Eyewear Store,Personal Accessories,Watches,TX,2013,Q1 2013,33408,180,0.44505508,27647.98942
37395,China,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,31170.8,298,0.42549437,34471.49398
37396,China,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,15518.7,129,0.43842461,22761.96894
37402,China,Web,Eyewear Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,19552.5,272,0.42688454,19241.27692
37407,China,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,32714.8,503,0.41019905,32823.93325
37409,China,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,12675.6,252,0.39920477,10424.80943
37411,China,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,23733,586,0.41479585,24842.02064
37412,China,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,23368.45,373,0.444139,23175.25331
37416,China,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,31063.66,179,0.45764665,27590.16311
37419,China,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,19973.16,218,0.42152368,20924.46477
37427,China,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,48732.84,338,0.4798169,36784.54638
37452,China,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,9451.34,122,0.49657932,12324.62741
37456,China,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,82766,351,0.45190344,51308.22705
37460,China,Web,Sports Store,Personal Accessories,Watches,Legend,2013,Q1 2013,87077.6,329,0.43270508,47152.27576
37461,China,Web,Sports Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,28961.8,272,0.4229088,32968.00993
37462,China,Web,Sports Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,55555.2,456,0.44760634,41671.17226
37466,China,Web,Sports Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,13627.5,190,0.42997175,14499.51951
37473,China,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,28821.9,573,0.39177292,28987.05489
37480,China,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,38986.31,987,0.40430089,74313.82147
